date,station,city,lat,lon,h_m,q,nsat,dN_m,dE_m,dU_m,r3d_m,status,duration_s
2025-01-07,ANTP,Антипаюта,69.10440766,76.85984665,-7.6315,1,26,0.0021,0.0202,-0.0120,0.0236,ok,168.3
2025-01-07,ARKH,Архангельск,64.54929845,40.52603504,60.9710,1,26,0.0002,0.0141,0.0023,0.0143,ok,163.5
2025-01-07,AMDR,Амдерма,69.75947699,61.67870004,46.0333,1,25,-0.0500,0.0463,-0.0023,0.0682,ok,176.8
2025-01-07,BGHN,Богучаны,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-07,BIRY,Биряково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,BELG,Белгород,50.63991851,36.57157535,240.9796,1,15,0.0156,-0.0230,-0.0557,0.0622,ok,22.3
2025-01-07,AYN1,Аян,56.46307563,138.17528728,31.7041,1,19,-0.0094,0.0054,-0.0252,0.0274,ok,171.4
2025-01-07,CHIT,Чита,52.02288909,113.51628415,666.7886,1,24,0.0245,-0.0345,-0.0035,0.0424,ok,98.8
2025-01-07,BARE,Баренцбург,78.06325717,14.23890645,290.6084,1,24,0.0000,0.0000,0.0000,0.0000,ok,157.8
2025-01-07,CRS1,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,CRS2,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,DKSN,Диксон,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,BORO,Бор,61.58027936,90.03403876,31.1219,1,23,-0.0010,-0.0204,-0.0090,0.0223,ok,176.5
2025-01-07,CHRD,Чокурдах,70.62212158,147.89793331,48.8920,1,26,-0.0116,0.0447,-0.0137,0.0482,ok,184.2
2025-01-07,CNG1,Москва,55.85503163,37.51604412,191.6997,1,23,0.0050,0.0035,-0.0026,0.0066,ok,178.1
2025-01-07,HES1,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-07,ELIS,Элиста,46.30902009,44.31143445,153.8112,1,24,0.0103,-0.0013,-0.0817,0.0824,ok,115.1
2025-01-07,HES2,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-07,IRAE,Ираёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.2
2025-01-07,ITKL,Ытык-Кюёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,IRKO,Иркутск,52.30810486,104.33098071,468.2096,1,17,-0.0315,0.0217,0.0649,0.0754,ok,35.5
2025-01-07,EKTG,Екатеринбург,56.87753347,60.68117461,294.9885,1,19,0.0114,0.0019,-0.0064,0.0132,ok,183.7
2025-01-07,FSVO,Свободный,51.36997890,128.13168626,208.6892,1,17,0.0018,-0.0332,-0.0062,0.0339,ok,164.7
2025-01-07,KARG,Каргополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,KERC,Керчь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-07,ITRP,Курильск,45.25361210,147.88651419,55.8184,1,19,0.0155,-0.0151,-0.1335,0.1352,ok,158.6
2025-01-07,IZVK,Ижевск,56.83623968,53.45723611,160.7638,1,25,-0.0011,0.0113,-0.0164,0.0199,ok,178.4
2025-01-07,KAGP,Красноярск,56.03386913,92.86190869,224.3406,1,23,-0.0117,-0.0095,-0.0013,0.0151,ok,173.6
2025-01-07,KHAZ,Хабаровск,48.44537282,135.13893919,90.2078,1,17,0.0266,-0.0674,0.0150,0.0740,ok,150.1
2025-01-07,KIRV,Киров,58.57002359,49.57241531,164.6198,1,20,0.0113,0.0168,-0.0104,0.0228,ok,166.6
2025-01-07,KLCH,Ключи,56.32414934,160.82601400,49.3729,1,19,-0.0060,-0.0121,-0.0368,0.0392,ok,128.6
2025-01-07,KIZ1,Кызыл,51.71963805,94.45472198,588.6433,1,23,-0.0049,-0.0142,0.0073,0.0167,ok,174.0
2025-01-07,KLN1,Калининград,54.71127360,20.43630247,58.8764,1,23,0.0033,0.0040,-0.0150,0.0159,ok,156.7
2025-01-07,KLPS,Колпашево,58.32583953,82.95056693,50.0165,1,25,0.0141,-0.0357,-0.0551,0.0672,ok,160.3
2025-01-07,LOVJ,Ловозеро,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-07,KNDL,Кондоль,52.82730677,45.06241917,235.7046,1,22,0.0206,0.0121,0.0034,0.0242,ok,197.3
2025-01-07,KOTL,Котлас,61.25092356,46.63250798,79.1294,1,25,0.0029,0.0087,-0.0167,0.0191,ok,183.4
2025-01-07,KZDV,Кузедеево,53.34104035,87.18564729,254.2354,1,26,-0.0056,0.0096,-0.0194,0.0223,ok,196.0
2025-01-07,MAMA,Мамакан,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,LVR1,Лаврентия,65.57884734,-171.00766251,14.9786,1,17,-0.0272,0.0230,-0.1363,0.1409,ok,149.8
2025-01-07,MAG1,Магадан,59.57733806,150.81044397,74.0495,1,21,-0.0141,0.0518,0.0486,0.0724,ok,189.7
2025-01-07,MFGS,Мичуринский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-07,MBR1,Северная Земля,79.27980473,101.61977586,27.2046,1,29,-0.0018,0.0062,-0.1098,0.1100,ok,182.1
2025-01-07,LVR2,Лаврентия,65.57886788,-171.00769138,15.0135,1,27,-0.0324,0.0201,-0.0917,0.0993,ok,243.0
2025-01-07,MHCH,Махачкала,43.02999149,47.45898082,-22.5229,1,19,0.0026,0.0125,0.0040,0.0134,ok,61.5
2025-01-07,MKR2,Новая Земля,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-07,MOBJ,Обнинск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-07,MGNS,Магнитогорск,53.38226389,59.13313815,374.3784,1,24,-0.0218,0.0274,-0.1605,0.1643,ok,125.8
2025-01-07,MBR2,Северная Земля,79.27971559,101.61986710,27.3903,1,31,0.0028,0.0094,-0.0790,0.0796,ok,246.9
2025-01-07,MYRN,Мирный,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-07,MKR1,Новая Земля,72.37465341,52.71640893,23.5114,1,25,0.0034,0.0190,0.0005,0.0193,ok,155.1
2025-01-07,NERY,Нерюнгри,56.66718666,124.72585085,845.3134,1,13,0.0151,-0.0206,-0.0294,0.0390,ok,83.6
2025-01-07,MURM,Мурманск,68.96603228,33.09225243,96.5431,1,24,0.0093,0.0153,0.0516,0.0546,ok,163.8
2025-01-07,NARY,Нарьян-Мар,67.62576147,53.02039552,9.5092,1,26,-0.0019,0.0053,-0.0091,0.0107,ok,214.0
2025-01-07,NIRO,Ныроб,60.73491558,56.71160489,152.1615,1,25,0.0158,-0.0075,-0.0356,0.0397,ok,192.9
2025-01-07,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-07,NNOV,Н.Новгород,56.29180593,44.03421761,178.5826,1,23,0.0054,-0.0027,-0.0069,0.0092,ok,166.7
2025-01-07,NOVG,В.Новгород,58.53355613,31.26083531,59.0172,1,21,0.0091,0.0311,-0.0313,0.0450,ok,140.1
2025-01-07,OHA1,Оха,53.58964964,142.95336972,49.8782,1,18,0.0024,0.0067,0.0163,0.0178,ok,138.9
2025-01-07,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-07,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,NOYA,Ноябрьск,63.18586384,75.44895816,108.5227,1,27,0.0372,0.0054,-0.0389,0.0541,ok,191.0
2025-01-07,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-07,OKTB,Казань,55.83948596,48.81177852,99.9685,1,22,0.0012,0.0096,-0.0255,0.0273,ok,196.8
2025-01-07,NSK1,Новосибирск,55.01225498,82.98502419,141.1319,1,24,0.0010,-0.0057,-0.0258,0.0264,ok,215.5
2025-01-07,OREN,Оренбург,51.75972707,55.09966448,106.8690,1,21,0.0173,0.0164,-0.0165,0.0290,ok,89.9
2025-01-07,OMSR,Омск,55.02705212,73.40508724,107.6168,1,26,0.0143,-0.0058,-0.0208,0.0259,ok,138.7
2025-01-07,OLGA,Ольга,43.75327609,135.31143897,48.9584,1,17,0.0121,0.0029,-0.0178,0.0217,ok,148.9
2025-01-07,ONGY,Онгудай,50.74665121,86.13584011,794.7293,1,24,-0.0041,0.0133,-0.0299,0.0330,ok,187.5
2025-01-07,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-07,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-07,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-07,OXTK,Охотск,59.36039298,143.23484336,19.2026,1,21,-0.0307,0.0216,0.0072,0.0382,ok,150.6
2025-01-07,PEVK,Певек,69.70041261,170.25729436,7.6573,1,24,-0.0501,0.0275,-0.0229,0.0615,ok,170.2
2025-01-07,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,PNGD,Пангоды,65.84920521,74.50720560,33.6421,1,27,0.0001,0.0157,-0.0212,0.0264,ok,184.1
2025-01-07,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-07,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.5
2025-01-07,RBCS,Рубцовск,51.57501571,81.19611272,178.0448,1,25,0.0173,-0.0287,-0.0513,0.0613,ok,153.2
2025-01-07,RGSK,Ряжск,53.69968148,40.11259932,138.4563,1,22,0.0088,0.0071,0.0898,0.0905,ok,170.6
2025-01-07,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-07,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,SAMR,Самара,53.22869780,50.23363860,114.5999,1,22,-0.0289,0.0116,-0.0483,0.0574,ok,196.9
2025-01-07,SEGE,Сегежа,63.75881009,34.28673801,129.2241,1,25,0.0146,0.0149,-0.0865,0.0890,ok,191.8
2025-01-07,SEMH,Сеймчан,62.93334702,152.38434608,228.4535,1,23,0.0355,0.0043,0.0190,0.0405,ok,152.2
2025-01-07,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-07,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-07,SLH1,Салехард,66.52902431,66.60633934,48.5521,1,27,0.0028,0.0043,-0.0268,0.0273,ok,117.6
2025-01-07,SPB2,С-Петербург,59.89064593,30.36148774,48.6991,1,18,-0.0076,-0.0175,0.0436,0.0476,ok,93.1
2025-01-07,TRH1,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,TRH2,Туруханск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-07,TUAP,Туапсе,44.10285517,39.03753573,111.0757,1,23,0.0054,0.0400,-0.0953,0.1035,ok,38.7
2025-01-07,SVK1,Северо-Курильск,50.66629828,156.11848395,46.1037,1,20,0.0154,-0.0265,-0.1267,0.1304,ok,182.5
2025-01-07,TILK,Тиличики,60.43862367,166.08958802,100.1301,1,19,-0.0191,0.0405,0.0178,0.0482,ok,167.0
2025-01-07,UFA1,Уфа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-07,TIXG,Тикси,71.63447143,128.86643030,47.1458,1,28,-0.0056,0.0049,0.0807,0.0810,ok,209.2
2025-01-07,TULN,Тулун,54.59601386,100.65583738,483.9811,1,22,0.0142,0.0057,-0.1365,0.1374,ok,199.7
2025-01-07,USNR,Усть-Нера,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-07,VANA,Ванавара,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.0
2025-01-07,TURR,Тура,64.27144455,100.21571754,160.7034,1,25,-0.0113,0.0016,-0.1477,0.1481,ok,212.3
2025-01-07,UFGS,Уварово,51.99910084,42.24247073,159.4072,1,22,0.0097,0.0117,-0.0830,0.0844,ok,195.0
2025-01-07,VLS2,Вилюйск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,UNGN,Уньюган,61.95531878,64.93693712,99.2287,1,27,0.0157,-0.0114,-0.0517,0.0552,ok,206.3
2025-01-07,VOLG,Волгоград,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-07,VLDV,Владивосток,43.35956622,132.19610386,90.0921,1,17,-0.0567,0.0482,-0.0217,0.0775,ok,144.4
2025-01-07,VLS1,Вилюйск,63.75300416,121.63531438,95.7829,1,25,-0.0015,0.0113,-0.0067,0.0132,ok,180.8
2025-01-07,WAGI,Вагай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-07,VNOV,В.Новгород(2),58.53356494,31.26084125,59.0141,1,23,-0.0063,0.0059,-0.0107,0.0137,ok,182.5
2025-01-07,ZVRG,Звериноголовское,54.46200867,64.86913219,98.0766,6,19,0.0260,0.0144,-0.0428,0.0521,ok,23.9
2025-01-07,VRH1,Верхоянск,67.56543293,133.41168288,133.5079,1,27,-0.0387,0.0154,-0.0176,0.0452,ok,179.8
2025-01-07,ZHEL,Железногорск,56.59014325,104.11712825,419.5688,1,19,0.0443,0.2229,-0.1443,0.2692,ok,84.6
2025-01-07,VRH2,Верхоянск,67.56541992,133.41162819,133.5406,1,24,-0.0021,0.0092,-0.0364,0.0376,ok,244.5
2025-01-08,AGA1,Александров Гай,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.9
2025-01-08,ANDR,Анадырь,64.73536203,177.50997256,64.9239,1,18,-0.0225,0.0531,0.0161,0.0599,ok,80.7
2025-01-08,AST3,Астрахань,46.35357958,48.05647264,8.7329,6,10,-0.0126,-0.0331,0.0599,0.0696,ok,27.7
2025-01-08,AMDR,Амдерма,69.75947699,61.67869999,46.0345,1,25,-0.0505,0.0444,-0.0011,0.0672,ok,151.5
2025-01-08,AYN1,Аян,56.46307564,138.17528739,31.7047,1,22,-0.0083,0.0123,-0.0246,0.0287,ok,49.6
2025-01-08,ARKH,Архангельск,64.54929843,40.52603498,60.9741,1,23,-0.0020,0.0111,0.0054,0.0125,ok,149.9
2025-01-08,BELG,Белгород,50.63991822,36.57157463,240.8371,6,9,-0.0166,-0.0742,-0.1982,0.2123,ok,8.5
2025-01-08,BGHN,Богучаны,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.3
2025-01-08,BIRY,Биряково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-08,ANTP,Антипаюта,69.10440762,76.85984668,-7.6349,1,24,-0.0025,0.0216,-0.0154,0.0266,ok,177.2
2025-01-08,CHIT,Чита,52.02288909,113.51628414,666.7882,1,22,0.0238,-0.0353,-0.0039,0.0427,ok,83.5
2025-01-08,BARE,Баренцбург,78.06325716,14.23890630,290.6137,1,22,0.0000,0.0000,0.0000,0.0000,ok,189.8
2025-01-08,CRS1,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,CRS2,Черский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,CHRD,Чокурдах,70.62212159,147.89793335,48.9004,1,21,-0.0096,0.0463,-0.0053,0.0476,ok,185.9
2025-01-08,BORO,Бор,61.58027935,90.03403882,31.1223,1,25,-0.0027,-0.0173,-0.0086,0.0195,ok,196.3
2025-01-08,DKSN,Диксон,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-08,CNG1,Москва,55.85503163,37.51604410,191.6966,1,22,0.0045,0.0017,-0.0057,0.0075,ok,131.9
2025-01-08,HES1,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-08,HES2,Земля Франца-Иосифа,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,IRAE,Ираёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-08,IRKO,Иркутск,52.30810504,104.33098024,468.2013,6,13,-0.0123,-0.0102,0.0566,0.0588,ok,17.5
2025-01-08,FSVO,Свободный,51.36997936,128.13168633,208.7363,1,18,0.0522,-0.0281,0.0409,0.0720,ok,68.9
2025-01-08,ITKL,Ытык-Кюёль,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-08,ITRP,Курильск,45.25361208,147.88651413,55.8257,6,15,0.0140,-0.0196,-0.1262,0.1285,ok,23.0
2025-01-08,EKTG,Екатеринбург,56.87753343,60.68117464,295.0023,1,17,0.0076,0.0037,0.0074,0.0113,ok,137.7
2025-01-08,KARG,Каргополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-08,KERC,Керчь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-08,ELIS,Элиста,46.30902008,44.31143434,153.8067,1,21,0.0085,-0.0100,-0.0862,0.0872,ok,157.1
2025-01-08,KHAZ,Хабаровск,48.44537281,135.13893910,90.2131,1,21,0.0260,-0.0740,0.0203,0.0810,ok,49.2
2025-01-08,KAGP,Красноярск,56.03386913,92.86190869,224.3377,1,21,-0.0115,-0.0098,-0.0042,0.0157,ok,127.7
2025-01-08,IZVK,Ижевск,56.83623970,53.45723614,160.7711,1,21,0.0011,0.0130,-0.0091,0.0159,ok,152.7
2025-01-08,KIZ1,Кызыл,51.71963806,94.45472196,588.6414,1,19,-0.0035,-0.0155,0.0054,0.0168,ok,78.3
2025-01-08,KLCH,Ключи,56.32414934,160.82601407,49.3763,1,18,-0.0065,-0.0081,-0.0334,0.0350,ok,77.8
2025-01-08,KIRV,Киров,58.57002359,49.57241534,164.6338,1,18,0.0109,0.0183,0.0036,0.0216,ok,188.9
2025-01-08,KLN1,Калининград,54.71127354,20.43630256,58.8731,1,19,-0.0036,0.0100,-0.0183,0.0211,ok,155.5
2025-01-08,KLPS,Колпашево,58.32583954,82.95056694,50.0133,1,23,0.0148,-0.0350,-0.0583,0.0696,ok,158.3
2025-01-08,LOVJ,Ловозеро,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-08,KNDL,Кондоль,52.82730676,45.06241900,235.7100,1,20,0.0188,0.0007,0.0088,0.0207,ok,176.8
2025-01-08,LVR1,Лаврентия,65.57884692,-171.00766232,14.9652,1,15,-0.0740,0.0321,-0.1497,0.1701,ok,63.7
2025-01-08,KZDV,Кузедеево,53.34104036,87.18564724,254.2281,1,21,-0.0047,0.0061,-0.0267,0.0278,ok,156.5
2025-01-08,MAMA,Мамакан,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,KOTL,Котлас,61.25092356,46.63250793,79.1359,1,23,0.0029,0.0057,-0.0102,0.0120,ok,209.0
2025-01-08,MAG1,Магадан,59.57733805,150.81044402,74.0489,1,20,-0.0151,0.0550,0.0480,0.0745,ok,103.1
2025-01-08,MFGS,Мичуринский,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-08,LVR2,Лаврентия,65.57886786,-171.00769152,14.9935,1,23,-0.0344,0.0134,-0.1117,0.1177,ok,223.0
2025-01-08,MBR1,Северная Земля,79.27980472,101.61977618,27.1982,1,25,-0.0029,0.0129,-0.1162,0.1169,ok,203.6
2025-01-08,MGNS,Магнитогорск,53.38226387,59.13313816,374.3777,1,23,-0.0231,0.0282,-0.1612,0.1653,ok,134.7
2025-01-08,MBR2,Северная Земля,79.27971558,101.61986727,27.3885,1,27,0.0018,0.0129,-0.0808,0.0818,ok,207.1
2025-01-08,MKR2,Новая Земля,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-08,MOBJ,Обнинск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-08,MHCH,Махачкала,43.02999148,47.45898078,-22.5258,1,18,0.0009,0.0091,0.0011,0.0092,ok,72.4
2025-01-08,MYRN,Мирный,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-08,NERY,Нерюнгри,56.66718666,124.72585083,845.3138,1,13,0.0159,-0.0217,-0.0290,0.0395,ok,39.2
2025-01-08,MURM,Мурманск,68.96603226,33.09225238,96.5472,1,23,0.0073,0.0132,0.0557,0.0577,ok,147.7
2025-01-08,MKR1,Новая Земля,72.37465342,52.71640883,23.5195,1,25,0.0042,0.0156,0.0086,0.0183,ok,170.7
2025-01-08,NARY,Нарьян-Мар,67.62576147,53.02039559,9.5072,1,25,-0.0015,0.0085,-0.0111,0.0140,ok,181.3
2025-01-08,NIRO,Ныроб,60.73491558,56.71160488,152.1699,1,23,0.0162,-0.0080,-0.0272,0.0326,ok,139.6
2025-01-08,NRIL,Норильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-08,NOVG,В.Новгород,58.53355611,31.26083524,59.0064,1,20,0.0067,0.0274,-0.0421,0.0507,ok,85.5
2025-01-08,NNOV,Н.Новгород,56.29180590,44.03421754,178.5921,1,21,0.0029,-0.0074,0.0026,0.0084,ok,136.7
2025-01-08,NOYA,Ноябрьск,63.18586379,75.44895816,108.5174,1,25,0.0324,0.0055,-0.0442,0.0551,ok,109.8
2025-01-08,OLE1,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-08,OLE2,Олекминск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-08,OHA1,Оха,53.58964965,142.95336977,49.8753,1,18,0.0030,0.0099,0.0134,0.0169,ok,79.9
2025-01-08,OLNK,Оленёк,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,NSK1,Новосибирск,55.01225496,82.98502420,141.1346,1,21,-0.0012,-0.0052,-0.0231,0.0237,ok,135.2
2025-01-08,OLGA,Ольга,43.75327604,135.31143918,48.9584,1,20,0.0065,0.0196,-0.0178,0.0272,ok,44.0
2025-01-08,OKTB,Казань,55.83948596,48.81177850,99.9788,1,20,0.0020,0.0080,-0.0152,0.0173,ok,155.0
2025-01-08,OREN,Оренбург,51.75972828,55.09966447,106.8506,1,18,0.1513,0.0156,-0.0349,0.1561,ok,95.8
2025-01-08,OMSR,Омск,55.02705213,73.40508727,107.6138,1,22,0.0155,-0.0041,-0.0238,0.0287,ok,133.2
2025-01-08,ONGY,Онгудай,50.74665123,86.13584011,794.7234,1,20,-0.0020,0.0132,-0.0358,0.0382,ok,137.8
2025-01-08,POLO,Полины Осипенко,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.3
2025-01-08,PRVM,Первомайск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.1
2025-01-08,PTGK,Пятигорск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.8
2025-01-08,PULJ,Пулково,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.7
2025-01-08,OXTK,Охотск,59.36039299,143.23484347,19.2033,1,20,-0.0300,0.0280,0.0079,0.0418,ok,82.6
2025-01-08,PEVK,Певек,69.70041263,170.25729437,7.6611,1,20,-0.0484,0.0276,-0.0191,0.0589,ok,92.2
2025-01-08,RSTS,Ростов-на-Дону,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-08,RYR1,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.4
2025-01-08,RYR2,Рыркайпий,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-08,RBCS,Рубцовск,51.57501572,81.19611266,178.0412,1,22,0.0182,-0.0325,-0.0549,0.0663,ok,90.4
2025-01-08,PNGD,Пангоды,65.84920520,74.50720560,33.6358,1,25,-0.0019,0.0158,-0.0275,0.0318,ok,185.3
2025-01-08,RGSK,Ряжск,53.69968147,40.11259916,138.4532,1,20,0.0084,-0.0039,0.0867,0.0872,ok,172.1
2025-01-08,SEV1,Севастополь,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.6
2025-01-08,SAMR,Самара,53.22869780,50.23363846,114.6035,1,19,-0.0289,0.0025,-0.0447,0.0533,ok,135.3
2025-01-08,SEVR,Северное,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.9
2025-01-08,SEMH,Сеймчан,62.93334704,152.38434623,228.4559,1,19,0.0384,0.0118,0.0214,0.0455,ok,82.0
2025-01-08,SEGE,Сегежа,63.75881005,34.28673796,129.2260,1,22,0.0107,0.0124,-0.0846,0.0862,ok,170.7
2025-01-08,SVK2,Северо-Курильск,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,8.2
2025-01-08,SYTO,Сытомино,0.00000000,0.00000000,0.0000,0,0,0.0000,0.0000,0.0000,0.0000,no_obs,7.5
2025-01-08,SVK1,Северо-Курильск,50.66629825,156.11848396,46.1011,1,17,0.0118,-0.0260,-0.1293,0.1324,ok,59.5
